position	mean_phred_score	sample	read_pair	stage
57	33.08526345003001	AP-DNA-4	1	ribo_secondary
62	32.89210186714294	AP-DNA-4	1	ribo_secondary
67	32.66805734383267	AP-DNA-4	1	ribo_secondary
72	32.49994586101967	AP-DNA-4	1	ribo_secondary
77	32.305205785150704	AP-DNA-4	1	ribo_secondary
82	32.1058063117128	AP-DNA-4	1	ribo_secondary
87	31.970586861630174	AP-DNA-4	1	ribo_secondary
92	31.830597095294603	AP-DNA-4	1	ribo_secondary
97	31.706185941134105	AP-DNA-4	1	ribo_secondary
102	31.59371678437838	AP-DNA-4	1	ribo_secondary
107	31.43390336974026	AP-DNA-4	1	ribo_secondary
112	31.329313746377302	AP-DNA-4	1	ribo_secondary
117	31.177687090375834	AP-DNA-4	1	ribo_secondary
122	31.083677079646765	AP-DNA-4	1	ribo_secondary
127	30.969280394054863	AP-DNA-4	1	ribo_secondary
132	30.897840246405178	AP-DNA-4	1	ribo_secondary
137	30.978027850112692	AP-DNA-4	1	ribo_secondary
142	31.362111235221413	AP-DNA-4	1	ribo_secondary
147	32.143670186101076	AP-DNA-4	1	ribo_secondary
150	33.61080088306773	AP-DNA-4	1	ribo_secondary
1	32.40869840223647	AP-DNA-4	2	ribo_secondary
2	32.422930850574424	AP-DNA-4	2	ribo_secondary
3	32.552181474954985	AP-DNA-4	2	ribo_secondary
4	32.55574312919001	AP-DNA-4	2	ribo_secondary
5	32.329260035131135	AP-DNA-4	2	ribo_secondary
6	34.34901299068406	AP-DNA-4	2	ribo_secondary
7	34.313169575778055	AP-DNA-4	2	ribo_secondary
8	34.264862338910866	AP-DNA-4	2	ribo_secondary
9	34.234384101359034	AP-DNA-4	2	ribo_secondary
12	34.156454690384564	AP-DNA-4	2	ribo_secondary
17	34.02237063300812	AP-DNA-4	2	ribo_secondary
22	33.91462567730399	AP-DNA-4	2	ribo_secondary
27	33.80090918115671	AP-DNA-4	2	ribo_secondary
32	33.67048942685365	AP-DNA-4	2	ribo_secondary
37	33.52512846581227	AP-DNA-4	2	ribo_secondary
42	33.367524173614285	AP-DNA-4	2	ribo_secondary
47	33.19649155253038	AP-DNA-4	2	ribo_secondary
52	32.960506881804335	AP-DNA-4	2	ribo_secondary
57	32.74193553444652	AP-DNA-4	2	ribo_secondary
62	32.511492237071494	AP-DNA-4	2	ribo_secondary
67	32.34357896696102	AP-DNA-4	2	ribo_secondary
72	32.178508628094974	AP-DNA-4	2	ribo_secondary
77	32.00949287080359	AP-DNA-4	2	ribo_secondary
82	31.810123374383842	AP-DNA-4	2	ribo_secondary
87	31.634755760748952	AP-DNA-4	2	ribo_secondary
92	31.455160911271566	AP-DNA-4	2	ribo_secondary
97	31.22579848171755	AP-DNA-4	2	ribo_secondary
102	30.981605162455832	AP-DNA-4	2	ribo_secondary
107	30.664268421706435	AP-DNA-4	2	ribo_secondary
112	30.33383349452307	AP-DNA-4	2	ribo_secondary
117	29.933599214097757	AP-DNA-4	2	ribo_secondary
122	29.5814081889683	AP-DNA-4	2	ribo_secondary
127	29.232228012634074	AP-DNA-4	2	ribo_secondary
132	29.032067237744304	AP-DNA-4	2	ribo_secondary
137	29.10045693156753	AP-DNA-4	2	ribo_secondary
142	29.662496739705468	AP-DNA-4	2	ribo_secondary
147	30.511587522164426	AP-DNA-4	2	ribo_secondary
150	32.05274835385056	AP-DNA-4	2	ribo_secondary
1	32.080886254715715	AP-DNA-5	1	ribo_secondary
2	32.493743490044814	AP-DNA-5	1	ribo_secondary
3	32.63491869816648	AP-DNA-5	1	ribo_secondary
4	32.66401924387055	AP-DNA-5	1	ribo_secondary
5	32.54722474088163	AP-DNA-5	1	ribo_secondary
6	34.551408771530845	AP-DNA-5	1	ribo_secondary
7	34.51109688929975	AP-DNA-5	1	ribo_secondary
8	34.49214393621671	AP-DNA-5	1	ribo_secondary
9	34.47887562613709	AP-DNA-5	1	ribo_secondary
12	34.437362269530354	AP-DNA-5	1	ribo_secondary
17	34.35478617098113	AP-DNA-5	1	ribo_secondary
22	34.22488781325561	AP-DNA-5	1	ribo_secondary
27	34.07869519331752	AP-DNA-5	1	ribo_secondary
32	33.94672152082377	AP-DNA-5	1	ribo_secondary
37	33.809533194173056	AP-DNA-5	1	ribo_secondary
42	33.66996825754576	AP-DNA-5	1	ribo_secondary
47	33.52136044287103	AP-DNA-5	1	ribo_secondary
52	33.36306339086871	AP-DNA-5	1	ribo_secondary
57	33.183388416682234	AP-DNA-5	1	ribo_secondary
62	32.99285107418406	AP-DNA-5	1	ribo_secondary
67	32.77148411582421	AP-DNA-5	1	ribo_secondary
72	32.60528301144815	AP-DNA-5	1	ribo_secondary
77	32.414758998431154	AP-DNA-5	1	ribo_secondary
82	32.21147255895907	AP-DNA-5	1	ribo_secondary
87	32.077142068409856	AP-DNA-5	1	ribo_secondary
92	31.93468422464914	AP-DNA-5	1	ribo_secondary
97	31.807493964535986	AP-DNA-5	1	ribo_secondary
102	31.693920586679234	AP-DNA-5	1	ribo_secondary
107	31.53171899203553	AP-DNA-5	1	ribo_secondary
112	31.42137047138478	AP-DNA-5	1	ribo_secondary
117	31.263256156529202	AP-DNA-5	1	ribo_secondary
122	31.163358374716275	AP-DNA-5	1	ribo_secondary
127	31.03929284887921	AP-DNA-5	1	ribo_secondary
132	30.957160864496494	AP-DNA-5	1	ribo_secondary
137	31.026150029461537	AP-DNA-5	1	ribo_secondary
142	31.39731986091856	AP-DNA-5	1	ribo_secondary
147	32.174219616984544	AP-DNA-5	1	ribo_secondary
150	33.6204154023084	AP-DNA-5	1	ribo_secondary
1	32.30512319936362	AP-DNA-5	2	ribo_secondary
2	32.27892198341721	AP-DNA-5	2	ribo_secondary
3	32.399688482031046	AP-DNA-5	2	ribo_secondary
4	32.40380747465917	AP-DNA-5	2	ribo_secondary
5	32.160428246757085	AP-DNA-5	2	ribo_secondary
6	34.27188470955509	AP-DNA-5	2	ribo_secondary
7	34.23408279038584	AP-DNA-5	2	ribo_secondary
8	34.18048863059093	AP-DNA-5	2	ribo_secondary
9	34.14819322285361	AP-DNA-5	2	ribo_secondary
12	34.07019980024652	AP-DNA-5	2	ribo_secondary
17	33.93810413300071	AP-DNA-5	2	ribo_secondary
22	33.83433080345739	AP-DNA-5	2	ribo_secondary
27	33.728831200251605	AP-DNA-5	2	ribo_secondary
32	33.60295186422379	AP-DNA-5	2	ribo_secondary
37	33.464516368713056	AP-DNA-5	2	ribo_secondary
42	33.309509739298846	AP-DNA-5	2	ribo_secondary
47	33.1480383288752	AP-DNA-5	2	ribo_secondary
52	32.91533230168754	AP-DNA-5	2	ribo_secondary
57	32.70115010088826	AP-DNA-5	2	ribo_secondary
62	32.47237802040074	AP-DNA-5	2	ribo_secondary
67	32.311327807442716	AP-DNA-5	2	ribo_secondary
72	32.15317502743716	AP-DNA-5	2	ribo_secondary
77	31.990098076173062	AP-DNA-5	2	ribo_secondary
82	31.801619932102483	AP-DNA-5	2	ribo_secondary
87	31.630572969494676	AP-DNA-5	2	ribo_secondary
92	31.460358286908736	AP-DNA-5	2	ribo_secondary
97	31.24103404142239	AP-DNA-5	2	ribo_secondary
102	31.005023030120554	AP-DNA-5	2	ribo_secondary
107	30.69495450414981	AP-DNA-5	2	ribo_secondary
112	30.371949440927587	AP-DNA-5	2	ribo_secondary
117	29.971145420006458	AP-DNA-5	2	ribo_secondary
122	29.622279849145542	AP-DNA-5	2	ribo_secondary
127	29.266134708006422	AP-DNA-5	2	ribo_secondary
132	29.05874771481887	AP-DNA-5	2	ribo_secondary
137	29.119854008785826	AP-DNA-5	2	ribo_secondary
142	29.68107452794748	AP-DNA-5	2	ribo_secondary
147	30.544036817385717	AP-DNA-5	2	ribo_secondary
150	32.053811740743434	AP-DNA-5	2	ribo_secondary
1	32.1260261955667	AP-DNA-6	1	ribo_secondary
2	32.54158356288619	AP-DNA-6	1	ribo_secondary
3	32.68410987794514	AP-DNA-6	1	ribo_secondary
4	32.71277074298047	AP-DNA-6	1	ribo_secondary
5	32.59403124931016	AP-DNA-6	1	ribo_secondary
6	34.55853773079595	AP-DNA-6	1	ribo_secondary
7	34.520116670509466	AP-DNA-6	1	ribo_secondary
8	34.500762838255916	AP-DNA-6	1	ribo_secondary
9	34.48350235377961	AP-DNA-6	1	ribo_secondary
12	34.442949288845746	AP-DNA-6	1	ribo_secondary
17	34.35762628293204	AP-DNA-6	1	ribo_secondary
22	34.22660527853102	AP-DNA-6	1	ribo_secondary
27	34.07844234598416	AP-DNA-6	1	ribo_secondary
32	33.945025839941735	AP-DNA-6	1	ribo_secondary
37	33.80646111972694	AP-DNA-6	1	ribo_secondary
42	33.66703417753756	AP-DNA-6	1	ribo_secondary
47	33.51902131116345	AP-DNA-6	1	ribo_secondary
52	33.35617961777474	AP-DNA-6	1	ribo_secondary
57	33.176736009362344	AP-DNA-6	1	ribo_secondary
62	32.98696151984103	AP-DNA-6	1	ribo_secondary
67	32.765801311860365	AP-DNA-6	1	ribo_secondary
72	32.60007885952353	AP-DNA-6	1	ribo_secondary
77	32.40914086739457	AP-DNA-6	1	ribo_secondary
82	32.20762681231237	AP-DNA-6	1	ribo_secondary
87	32.0754062294145	AP-DNA-6	1	ribo_secondary
92	31.932519572898684	AP-DNA-6	1	ribo_secondary
97	31.80938665180421	AP-DNA-6	1	ribo_secondary
102	31.69588535151282	AP-DNA-6	1	ribo_secondary
107	31.5363030334489	AP-DNA-6	1	ribo_secondary
112	31.43096213140177	AP-DNA-6	1	ribo_secondary
117	31.274123833578734	AP-DNA-6	1	ribo_secondary
122	31.180044080020622	AP-DNA-6	1	ribo_secondary
127	31.062132886405315	AP-DNA-6	1	ribo_secondary
132	30.98175443543593	AP-DNA-6	1	ribo_secondary
137	31.05285545676572	AP-DNA-6	1	ribo_secondary
142	31.421553089302215	AP-DNA-6	1	ribo_secondary
147	32.20031811831426	AP-DNA-6	1	ribo_secondary
150	33.634105746234894	AP-DNA-6	1	ribo_secondary
1	32.36199161435327	AP-DNA-6	2	ribo_secondary
2	32.3563454669098	AP-DNA-6	2	ribo_secondary
3	32.47810929218577	AP-DNA-6	2	ribo_secondary
4	32.482226145495865	AP-DNA-6	2	ribo_secondary
5	32.25480879725823	AP-DNA-6	2	ribo_secondary
6	34.330432148517986	AP-DNA-6	2	ribo_secondary
7	34.291478707233345	AP-DNA-6	2	ribo_secondary
8	34.23960769921411	AP-DNA-6	2	ribo_secondary
9	34.212355122563174	AP-DNA-6	2	ribo_secondary
12	34.13713998667091	AP-DNA-6	2	ribo_secondary
17	34.004092643542386	AP-DNA-6	2	ribo_secondary
22	33.898154093040205	AP-DNA-6	2	ribo_secondary
27	33.79093515363436	AP-DNA-6	2	ribo_secondary
32	33.664270076557145	AP-DNA-6	2	ribo_secondary
37	33.526162384572174	AP-DNA-6	2	ribo_secondary
42	33.37029439886885	AP-DNA-6	2	ribo_secondary
47	33.2064305874331	AP-DNA-6	2	ribo_secondary
52	32.97451658743698	AP-DNA-6	2	ribo_secondary
57	32.75993431652081	AP-DNA-6	2	ribo_secondary
62	32.532480697071534	AP-DNA-6	2	ribo_secondary
67	32.370303040447126	AP-DNA-6	2	ribo_secondary
72	32.210535492215094	AP-DNA-6	2	ribo_secondary
77	32.04562624580104	AP-DNA-6	2	ribo_secondary
82	31.853384767235724	AP-DNA-6	2	ribo_secondary
87	31.68173950602528	AP-DNA-6	2	ribo_secondary
92	31.50827402442522	AP-DNA-6	2	ribo_secondary
97	31.28467800253003	AP-DNA-6	2	ribo_secondary
102	31.044701867403234	AP-DNA-6	2	ribo_secondary
107	30.731880611225865	AP-DNA-6	2	ribo_secondary
112	30.409279378593748	AP-DNA-6	2	ribo_secondary
117	30.005825909179766	AP-DNA-6	2	ribo_secondary
122	29.65482903216307	AP-DNA-6	2	ribo_secondary
127	29.300185901273466	AP-DNA-6	2	ribo_secondary
132	29.095332270531152	AP-DNA-6	2	ribo_secondary
137	29.15505353055097	AP-DNA-6	2	ribo_secondary
142	29.70764728067142	AP-DNA-6	2	ribo_secondary
147	30.55023548494072	AP-DNA-6	2	ribo_secondary
150	32.060516652161915	AP-DNA-6	2	ribo_secondary
1	32.146143760347115	AP-DNA-7	1	ribo_secondary
2	32.55415590536922	AP-DNA-7	1	ribo_secondary
3	32.69832480961556	AP-DNA-7	1	ribo_secondary
4	32.72717127827027	AP-DNA-7	1	ribo_secondary
5	32.61011010712704	AP-DNA-7	1	ribo_secondary
6	34.56447115651143	AP-DNA-7	1	ribo_secondary
7	34.52224150249743	AP-DNA-7	1	ribo_secondary
8	34.504716083409996	AP-DNA-7	1	ribo_secondary
9	34.48774822560551	AP-DNA-7	1	ribo_secondary
12	34.446628174880416	AP-DNA-7	1	ribo_secondary
17	34.36201296729329	AP-DNA-7	1	ribo_secondary
22	34.22987814267496	AP-DNA-7	1	ribo_secondary
27	34.08145748068172	AP-DNA-7	1	ribo_secondary
32	33.949096481508825	AP-DNA-7	1	ribo_secondary
37	33.80900279272673	AP-DNA-7	1	ribo_secondary
42	33.668243094699974	AP-DNA-7	1	ribo_secondary
47	33.51957448152188	AP-DNA-7	1	ribo_secondary
52	33.35551902586731	AP-DNA-7	1	ribo_secondary
57	33.17775134285488	AP-DNA-7	1	ribo_secondary
62	32.987341345902244	AP-DNA-7	1	ribo_secondary
67	32.766244719530896	AP-DNA-7	1	ribo_secondary
72	32.59966059310811	AP-DNA-7	1	ribo_secondary
77	32.40907841809214	AP-DNA-7	1	ribo_secondary
82	32.20869621941769	AP-DNA-7	1	ribo_secondary
87	32.07206476215763	AP-DNA-7	1	ribo_secondary
92	31.930525926719422	AP-DNA-7	1	ribo_secondary
97	31.806122749528317	AP-DNA-7	1	ribo_secondary
102	31.69544135262806	AP-DNA-7	1	ribo_secondary
107	31.53348681020907	AP-DNA-7	1	ribo_secondary
112	31.424535847035884	AP-DNA-7	1	ribo_secondary
117	31.272443825181647	AP-DNA-7	1	ribo_secondary
122	31.17462428410314	AP-DNA-7	1	ribo_secondary
127	31.058987047085957	AP-DNA-7	1	ribo_secondary
132	30.978376247157588	AP-DNA-7	1	ribo_secondary
137	31.04951691705721	AP-DNA-7	1	ribo_secondary
142	31.422513636923874	AP-DNA-7	1	ribo_secondary
147	32.196361556017386	AP-DNA-7	1	ribo_secondary
150	33.65491205491205	AP-DNA-7	1	ribo_secondary
1	32.35395433745366	AP-DNA-7	2	ribo_secondary
2	32.345792992330736	AP-DNA-7	2	ribo_secondary
3	32.470158714321975	AP-DNA-7	2	ribo_secondary
4	32.476095447894636	AP-DNA-7	2	ribo_secondary
5	32.24065917476521	AP-DNA-7	2	ribo_secondary
6	34.301383958711234	AP-DNA-7	2	ribo_secondary
7	34.260818660642926	AP-DNA-7	2	ribo_secondary
8	34.20947950523437	AP-DNA-7	2	ribo_secondary
9	34.18236017838369	AP-DNA-7	2	ribo_secondary
12	34.104151141318724	AP-DNA-7	2	ribo_secondary
17	33.97063691844447	AP-DNA-7	2	ribo_secondary
22	33.86517987922351	AP-DNA-7	2	ribo_secondary
27	33.75673521648196	AP-DNA-7	2	ribo_secondary
32	33.62890754333715	AP-DNA-7	2	ribo_secondary
37	33.48992924094655	AP-DNA-7	2	ribo_secondary
42	33.33301640577594	AP-DNA-7	2	ribo_secondary
47	33.168589939324065	AP-DNA-7	2	ribo_secondary
52	32.93494291242571	AP-DNA-7	2	ribo_secondary
57	32.72091866405539	AP-DNA-7	2	ribo_secondary
62	32.49379493780559	AP-DNA-7	2	ribo_secondary
67	32.330439096103476	AP-DNA-7	2	ribo_secondary
72	32.169154390311135	AP-DNA-7	2	ribo_secondary
77	32.00677919076176	AP-DNA-7	2	ribo_secondary
82	31.815973525108056	AP-DNA-7	2	ribo_secondary
87	31.646537269521115	AP-DNA-7	2	ribo_secondary
92	31.47461480829626	AP-DNA-7	2	ribo_secondary
97	31.253594452275404	AP-DNA-7	2	ribo_secondary
102	31.015853094348063	AP-DNA-7	2	ribo_secondary
107	30.707573472655383	AP-DNA-7	2	ribo_secondary
112	30.38675632205523	AP-DNA-7	2	ribo_secondary
117	29.986653259989033	AP-DNA-7	2	ribo_secondary
122	29.64111729632367	AP-DNA-7	2	ribo_secondary
127	29.288091569476883	AP-DNA-7	2	ribo_secondary
132	29.083118320187104	AP-DNA-7	2	ribo_secondary
137	29.148882283086515	AP-DNA-7	2	ribo_secondary
142	29.70817758915378	AP-DNA-7	2	ribo_secondary
147	30.54895793779881	AP-DNA-7	2	ribo_secondary
150	32.075185601799774	AP-DNA-7	2	ribo_secondary
1	32.13458263195207	AP-DNA-8	1	ribo_secondary
2	32.53358893850356	AP-DNA-8	1	ribo_secondary
3	32.675553881200294	AP-DNA-8	1	ribo_secondary
4	32.70344466395858	AP-DNA-8	1	ribo_secondary
5	32.57612598991355	AP-DNA-8	1	ribo_secondary
6	34.48653331182991	AP-DNA-8	1	ribo_secondary
7	34.44256628262893	AP-DNA-8	1	ribo_secondary
8	34.4235985814459	AP-DNA-8	1	ribo_secondary
9	34.40692897485779	AP-DNA-8	1	ribo_secondary
12	34.36298936252423	AP-DNA-8	1	ribo_secondary
17	34.272929441102896	AP-DNA-8	1	ribo_secondary
22	34.13416647044299	AP-DNA-8	1	ribo_secondary
27	33.981992515851026	AP-DNA-8	1	ribo_secondary
32	33.84252489241951	AP-DNA-8	1	ribo_secondary
37	33.69815369297156	AP-DNA-8	1	ribo_secondary
42	33.551539539940606	AP-DNA-8	1	ribo_secondary
47	33.39568507495711	AP-DNA-8	1	ribo_secondary
52	33.229289521715245	AP-DNA-8	1	ribo_secondary
57	33.042214295503705	AP-DNA-8	1	ribo_secondary
62	32.84630853616521	AP-DNA-8	1	ribo_secondary
67	32.62039493530052	AP-DNA-8	1	ribo_secondary
72	32.44920426918083	AP-DNA-8	1	ribo_secondary
77	32.25546331721385	AP-DNA-8	1	ribo_secondary
82	32.05168063114464	AP-DNA-8	1	ribo_secondary
87	31.917732935978687	AP-DNA-8	1	ribo_secondary
92	31.77453023797551	AP-DNA-8	1	ribo_secondary
97	31.65053182075949	AP-DNA-8	1	ribo_secondary
102	31.541884879330688	AP-DNA-8	1	ribo_secondary
107	31.378726566221264	AP-DNA-8	1	ribo_secondary
112	31.272521386703296	AP-DNA-8	1	ribo_secondary
117	31.118920969364336	AP-DNA-8	1	ribo_secondary
122	31.02555113175316	AP-DNA-8	1	ribo_secondary
127	30.91155103186958	AP-DNA-8	1	ribo_secondary
132	30.838023289294096	AP-DNA-8	1	ribo_secondary
137	30.921450477010364	AP-DNA-8	1	ribo_secondary
142	31.316123887766377	AP-DNA-8	1	ribo_secondary
147	32.11292430314414	AP-DNA-8	1	ribo_secondary
150	33.61718461652026	AP-DNA-8	1	ribo_secondary
1	32.349549772030095	AP-DNA-8	2	ribo_secondary
2	32.33712280807857	AP-DNA-8	2	ribo_secondary
3	32.461636545071514	AP-DNA-8	2	ribo_secondary
4	32.463730861111394	AP-DNA-8	2	ribo_secondary
5	32.22153139668108	AP-DNA-8	2	ribo_secondary
6	34.24537592355532	AP-DNA-8	2	ribo_secondary
7	34.20317788708686	AP-DNA-8	2	ribo_secondary
8	34.1546612874504	AP-DNA-8	2	ribo_secondary
9	34.12416371834544	AP-DNA-8	2	ribo_secondary
12	34.039832172484346	AP-DNA-8	2	ribo_secondary
17	33.90479870554645	AP-DNA-8	2	ribo_secondary
22	33.79509687108583	AP-DNA-8	2	ribo_secondary
27	33.68467253855338	AP-DNA-8	2	ribo_secondary
32	33.55340370714832	AP-DNA-8	2	ribo_secondary
37	33.40806008734541	AP-DNA-8	2	ribo_secondary
42	33.24590658851183	AP-DNA-8	2	ribo_secondary
47	33.07763838419233	AP-DNA-8	2	ribo_secondary
52	32.84039628089795	AP-DNA-8	2	ribo_secondary
57	32.61937563536654	AP-DNA-8	2	ribo_secondary
62	32.39124245934879	AP-DNA-8	2	ribo_secondary
67	32.225212149276054	AP-DNA-8	2	ribo_secondary
72	32.05973151710085	AP-DNA-8	2	ribo_secondary
77	31.891448129626287	AP-DNA-8	2	ribo_secondary
82	31.69733294278144	AP-DNA-8	2	ribo_secondary
87	31.52260675757022	AP-DNA-8	2	ribo_secondary
92	31.348110817016543	AP-DNA-8	2	ribo_secondary
97	31.12110462563239	AP-DNA-8	2	ribo_secondary
102	30.87784741367434	AP-DNA-8	2	ribo_secondary
107	30.563971758651167	AP-DNA-8	2	ribo_secondary
112	30.239879883475417	AP-DNA-8	2	ribo_secondary
117	29.840416509299565	AP-DNA-8	2	ribo_secondary
122	29.491828619337593	AP-DNA-8	2	ribo_secondary
127	29.1460100449292	AP-DNA-8	2	ribo_secondary
132	28.9469460101375	AP-DNA-8	2	ribo_secondary
137	29.025396503611972	AP-DNA-8	2	ribo_secondary
142	29.60587973029927	AP-DNA-8	2	ribo_secondary
147	30.4789026473723	AP-DNA-8	2	ribo_secondary
150	31.99214640471705	AP-DNA-8	2	ribo_secondary
1	32.246055025153176	AP-DNA-9	1	ribo_secondary
2	32.61982184782226	AP-DNA-9	1	ribo_secondary
3	32.76509950870946	AP-DNA-9	1	ribo_secondary
4	32.78992586329252	AP-DNA-9	1	ribo_secondary
5	32.66009034091419	AP-DNA-9	1	ribo_secondary
6	34.4545289827719	AP-DNA-9	1	ribo_secondary
7	34.41179287675765	AP-DNA-9	1	ribo_secondary
8	34.39048822913733	AP-DNA-9	1	ribo_secondary
9	34.37123104485294	AP-DNA-9	1	ribo_secondary
12	34.32390362293675	AP-DNA-9	1	ribo_secondary
17	34.22995322853229	AP-DNA-9	1	ribo_secondary
22	34.08752247488135	AP-DNA-9	1	ribo_secondary
27	33.930222153801125	AP-DNA-9	1	ribo_secondary
32	33.783584476205554	AP-DNA-9	1	ribo_secondary
37	33.635159803904244	AP-DNA-9	1	ribo_secondary
42	33.48305792772262	AP-DNA-9	1	ribo_secondary
47	33.320995866442686	AP-DNA-9	1	ribo_secondary
52	33.145147829249936	AP-DNA-9	1	ribo_secondary
57	32.95570155913182	AP-DNA-9	1	ribo_secondary
62	32.7540289953366	AP-DNA-9	1	ribo_secondary
67	32.52343343358782	AP-DNA-9	1	ribo_secondary
72	32.35441803999924	AP-DNA-9	1	ribo_secondary
77	32.15650401467188	AP-DNA-9	1	ribo_secondary
82	31.95566726665745	AP-DNA-9	1	ribo_secondary
87	31.821852944324252	AP-DNA-9	1	ribo_secondary
92	31.683048090632457	AP-DNA-9	1	ribo_secondary
97	31.56233323822503	AP-DNA-9	1	ribo_secondary
102	31.454684252177447	AP-DNA-9	1	ribo_secondary
107	31.304097284333317	AP-DNA-9	1	ribo_secondary
112	31.206113090192435	AP-DNA-9	1	ribo_secondary
117	31.058448968963216	AP-DNA-9	1	ribo_secondary
122	30.969285423779343	AP-DNA-9	1	ribo_secondary
127	30.86362895848361	AP-DNA-9	1	ribo_secondary
132	30.804118555598933	AP-DNA-9	1	ribo_secondary
137	30.89693591651035	AP-DNA-9	1	ribo_secondary
142	31.29495961759799	AP-DNA-9	1	ribo_secondary
147	32.10968798522259	AP-DNA-9	1	ribo_secondary
150	33.62452830188679	AP-DNA-9	1	ribo_secondary
1	32.40465667979853	AP-DNA-9	2	ribo_secondary
2	32.39426410471703	AP-DNA-9	2	ribo_secondary
3	32.52686364242119	AP-DNA-9	2	ribo_secondary
4	32.52938508700926	AP-DNA-9	2	ribo_secondary
5	32.27844560408648	AP-DNA-9	2	ribo_secondary
6	34.16880921072931	AP-DNA-9	2	ribo_secondary
7	34.13296771566202	AP-DNA-9	2	ribo_secondary
8	34.080107536411326	AP-DNA-9	2	ribo_secondary
9	34.04938639560016	AP-DNA-9	2	ribo_secondary
12	33.965851226344434	AP-DNA-9	2	ribo_secondary
17	33.825061733973634	AP-DNA-9	2	ribo_secondary
22	33.71218443882632	AP-DNA-9	2	ribo_secondary
27	33.5967431698274	AP-DNA-9	2	ribo_secondary
32	33.45979545185827	AP-DNA-9	2	ribo_secondary
37	33.30986876854405	AP-DNA-9	2	ribo_secondary
42	33.14523047074815	AP-DNA-9	2	ribo_secondary
47	32.96941554660534	AP-DNA-9	2	ribo_secondary
52	32.72816224530304	AP-DNA-9	2	ribo_secondary
57	32.50574959574354	AP-DNA-9	2	ribo_secondary
62	32.27694605734573	AP-DNA-9	2	ribo_secondary
67	32.108258720743684	AP-DNA-9	2	ribo_secondary
72	31.942190100963835	AP-DNA-9	2	ribo_secondary
77	31.77122457933793	AP-DNA-9	2	ribo_secondary
82	31.580124838765453	AP-DNA-9	2	ribo_secondary
87	31.405031140067308	AP-DNA-9	2	ribo_secondary
92	31.22940811207984	AP-DNA-9	2	ribo_secondary
97	31.004056511493776	AP-DNA-9	2	ribo_secondary
102	30.76477917843571	AP-DNA-9	2	ribo_secondary
107	30.453810264415182	AP-DNA-9	2	ribo_secondary
112	30.13146727098205	AP-DNA-9	2	ribo_secondary
117	29.735912812325562	AP-DNA-9	2	ribo_secondary
122	29.402469667304917	AP-DNA-9	2	ribo_secondary
127	29.068351710877153	AP-DNA-9	2	ribo_secondary
132	28.89351558129555	AP-DNA-9	2	ribo_secondary
137	28.98959685688478	AP-DNA-9	2	ribo_secondary
142	29.58854746425842	AP-DNA-9	2	ribo_secondary
147	30.496729644881725	AP-DNA-9	2	ribo_secondary
150	32.047011333643844	AP-DNA-9	2	ribo_secondary
1	32.33229112529798	AP-RNA-10	1	ribo_secondary
2	32.68270316931675	AP-RNA-10	1	ribo_secondary
3	32.854708154817416	AP-RNA-10	1	ribo_secondary
4	32.88766489970876	AP-RNA-10	1	ribo_secondary
5	32.73351315679045	AP-RNA-10	1	ribo_secondary
6	34.289007607006596	AP-RNA-10	1	ribo_secondary
7	34.26220193988312	AP-RNA-10	1	ribo_secondary
8	34.258789916194175	AP-RNA-10	1	ribo_secondary
9	34.24872899446038	AP-RNA-10	1	ribo_secondary
12	34.221855196331454	AP-RNA-10	1	ribo_secondary
17	34.135603532903815	AP-RNA-10	1	ribo_secondary
22	34.00340055486822	AP-RNA-10	1	ribo_secondary
27	33.85171588506121	AP-RNA-10	1	ribo_secondary
32	33.708148018107764	AP-RNA-10	1	ribo_secondary
37	33.55683269082108	AP-RNA-10	1	ribo_secondary
42	33.40610190718583	AP-RNA-10	1	ribo_secondary
47	33.242495147242465	AP-RNA-10	1	ribo_secondary
52	33.066913211143756	AP-RNA-10	1	ribo_secondary
57	32.87923345359436	AP-RNA-10	1	ribo_secondary
62	32.67898796131897	AP-RNA-10	1	ribo_secondary
67	32.46211383169059	AP-RNA-10	1	ribo_secondary
72	32.288293993825064	AP-RNA-10	1	ribo_secondary
77	32.092656023065636	AP-RNA-10	1	ribo_secondary
82	31.902198959844252	AP-RNA-10	1	ribo_secondary
87	31.761708319076583	AP-RNA-10	1	ribo_secondary
92	31.61984602428688	AP-RNA-10	1	ribo_secondary
97	31.490849459948144	AP-RNA-10	1	ribo_secondary
102	31.365174678427714	AP-RNA-10	1	ribo_secondary
107	31.204144213220378	AP-RNA-10	1	ribo_secondary
112	31.096371126796395	AP-RNA-10	1	ribo_secondary
117	30.944241603885036	AP-RNA-10	1	ribo_secondary
122	30.845860821435885	AP-RNA-10	1	ribo_secondary
127	30.740468131594945	AP-RNA-10	1	ribo_secondary
132	30.661291554499446	AP-RNA-10	1	ribo_secondary
137	30.77039730375091	AP-RNA-10	1	ribo_secondary
142	31.242928918468227	AP-RNA-10	1	ribo_secondary
147	32.05484845101607	AP-RNA-10	1	ribo_secondary
150	33.57753236547131	AP-RNA-10	1	ribo_secondary
1	32.41478776435951	AP-RNA-10	2	ribo_secondary
2	32.45259916918748	AP-RNA-10	2	ribo_secondary
3	32.670505790614186	AP-RNA-10	2	ribo_secondary
4	32.684393933786254	AP-RNA-10	2	ribo_secondary
5	32.39585365230668	AP-RNA-10	2	ribo_secondary
6	34.080301798981736	AP-RNA-10	2	ribo_secondary
